"x1_methyladenosine_282_1_150_0","x1_methylhistamine_126_0_109_0","x2_aminoadipate_160_1_116_0","x2_deoxyuridine_229_1_113_0","x3_nitro_tyrosine_225_0_179_3","x4_pyridoxic_acid_182_1_138_0","x5_hydroxytryptophan_221_0_134_0","acetoacetate_101_0_57_0","acetylcholine_146_1_87_0","aconitate_173_0_129_0","adenosine_268_1_136_0","adenylosuccinate_462_1_79_0","adipic_acid_144_9_83_0","alanine_90_0_44_0","allantoin_157_0_114_0","alpha_ketoglutaric_acid_145_0_101_0","aminoisobutyrate_104_1_86_0","amp_346_1_134_0","anthranilate_136_0_118_0","arginine_175_1_70_0","asparagine_133_1_74_0","aspartic_acid_132_0_88_0","betaine_118_0_58_0","biotin_243_1_200_0","carnitine_163_1_85_0","choline_104_1_60_0","citraconic_acid_129_0_85_0","citrulline_174_0_131_0","creatine_132_1_90_0","creatinine_114_1_44_0","cystamine_153_0_108_0","cystathionine_221_1_134_0","cystine_239_0_97_0","cytidine_244_1_112_0","cytosine_112_0_95_0","d_ga3p_dhap_168_9_78_8","dimethylglycine_104_1_58_0","d_leucic_acid_133_1_87_0","dtmp_321_1_79_0","epinephrine_184_1_166_3","erythrose_199_0_97_0","f16bp_f26bp_339_0_79_0","fructose_179_0_89_0_3","fumaric_115_0_71_0","g16bp_339_0_79_0_2","gama_aminobutyrate_102_1_85_0","glucoronate_193_0_113_0","glucose_179_0_89_0","glutamic_acid_148_1_84_0","glutamine_147_1_84_0","glutaric_acid_131_0_87_0","glyceraldehyde_89_0_59_0","glycerate_105_0_75_0","glycerol_3_p_171_0_79_0","glycine_76_0_30_2","glycochenodeoxycholate_448_3_74_0","glycocholate_464_3_74_0","guanidinoacetate_116_1_70_0","guanosine_284_1_152_0","histidine_156_1_110_0","homogentisate_167_0_123_0","homovanilate_181_0_137_0","hydroxyproline_aminolevulinate_132_1_86_2","hypoxanthine_135_0_92_0","hyppuric_acid_178_0_134_0","imp_347_0_79_0","inosine_269_1_137_0","kynorenate_188_0_144_0","lactate_89_0_43_0","leucine_iso_leucine_132_1_86_2_2","linoleic_acid_277_1_259_0","linolenic_acid_279_1_261_0","l_kynurenine_209_1_94_0","lysine_147_1_84_0_2","malate_133_0_115_0","maleic_acid_115_0_71_0_2","malonic_acid_3hba_103_0_59_0","margaric_acid_269_1_251_3","methionine_150_1_61_0","methyl_succinate_131_0_113_0","n2_n2_dimethylguanosine_312_1_180_0","n_acetyl_glycine_116_0_74_0","niacinamide_123_0_80_0","oh_phenylpyruvate_179_0_107_0","ornithine_133_1_70_0","orotate_155_0_111_0","oxalic_acid_89_0_61_0","oxaloacetate_131_0_87_0_2","pentothenate_218_1_88_0","pep_166_9_79_0","phenylalanine_166_1_120_2","proline_116_1_70_0","propionate_73_0_55_0","pyridoxal_5_p_246_0_96_9","pyroglutamic_acid_130_0_83_4","pyruvate_87_0_43_0","reduced_glutatione_306_1_143_0","salicylurate_196_1_152_0","serine_106_0_60_0","shikimic_acid_173_0_93_0","sorbitol_183_0_91_0","succinate_methylmalonate_117_0_73_0","taurine_126_0_108_0","threonine_120_1_102_0","trimethylamine_n_oxide_76_1_58_0","tryptophan_205_1_146_0","tyrosine_182_1_136_3","urate_167_0_124_0","uridine_245_0_113_0","valine_118_1_72_0","xanthine_151_0_108_0","xanthosine_283_1_151_0","xanthurenate_204_0_160_0"
388374.070652066,28383.4625777778,214186.060701745,12440.8615586376,98034.4156859794,301015.653892143,71019.4913233278,37780.5280080569,1283321.38698585,386595.975018868,14747.9438296844,43531.6479469056,108332.483286249,8009366.24349889,97794.7223083084,1654341.68685715,47402.5725499937,193963.453041116,106395.785440239,13969383.9665112,645370.644914384,1764893.96881861,20560828.8547962,155580.370565421,90022.0478003521,7507935.58575764,557472.284862767,9800132.51878523,12888890.2075912,8422044.73051463,563507.981758831,8397.6683155857,190965.098378066,15766.0628321186,6487.61171762686,865846.598052692,1369095.89497333,18043.9197398032,204111.501287733,271951.741913833,129076.390983947,823147.820334268,661031.479195898,1592911.87639242,488503.859696418,30604.6797551729,530545.50252684,77622613.0450335,4333471.51028062,28049410.5716082,331103.719405476,50564.9680980154,545251.094276453,281457.456077299,141805.905152548,64801.3778984788,12690.0266995911,46885.9888904437,1353.44558340146,12693526.0592289,1477498.57195748,746587.837446362,1214231.0698394,2280503.87956509,130522.794121865,101289.290276066,28869.1364411334,52978.3465238542,39004612.7982361,28660537.0253179,37392.0816306466,664339.785194046,70985.9679398648,9270716.08981279,3966399.79018917,1448083.76394292,12232689.4348933,44151.7019370664,747060.056171551,1261811.34423846,12537.9492711936,254496.190591191,101650.24167655,84603.1054867151,2818173.30820783,64735.8458356752,136819.24514324,358068.17835667,123043.031406478,131537.917519518,12513350.4729937,25408557.9436123,14984.5213293653,107956.860868094,85519.1364140376,199084.650513765,76232.9644662312,25619.8840180694,1990829.77804549,27861661.2485413,78717.5346473249,2424523.11345252,1226399.15607244,241313.59369852,4016081.59288944,4203460.38169117,2217715.04520074,69015041.4863057,19880.4449191349,3061021.07013135,1631643.79098971,21722.734920536,121084.635551475
241816.790982914,30541.2404607105,325326.283530791,14751.5075950734,72445.6052769196,347625.032308486,67309.7695495438,224915.906144794,1371990.94453122,751308.555290465,19375.4561342165,52856.9218457527,99625.6860490538,4029094.49391135,148278.205326095,1264217.26689519,48685.9770805889,208409.315394909,57464.2533552269,7782086.9904912,527767.772410942,1517611.88736306,26968109.8452993,157279.787560665,58552.8248602451,8341956.6339495,1139820.05443829,4445954.96492222,5933179.21516477,7682589.18380888,63415.5550498303,4964.50238780237,179109.967735681,8783.39186276581,2664.69683081733,877457.773481383,986366.555211756,19020.8269174988,211819.193863338,275063.412898563,100153.552134079,831496.115659942,512820.876495102,1413027.11464538,542856.341235233,16464.364358557,435334.708505581,59243355.5892975,2389985.96222935,23520246.1579786,212276.309756287,47079.5298059912,428817.262581493,160540.47290122,199082.152683344,270246.343491615,22370.7644321928,37159.0975456593,1271.31971666989,12279285.7561891,847129.817192894,721289.187086939,433909.467638731,1799983.70173168,73887.6621235824,92372.9553234666,3000.74817303064,40023.0255097144,34135132.5873618,24420327.386937,46962.2332951742,903113.200872571,35502.9257775584,5752296.30196748,4382712.227379,1163459.51003023,60241352.9742565,43639.0229872322,441011.818505692,925860.35418511,9711.94962688391,1065967.48283304,126336.307736354,67560.7361434885,2321660.35722983,42194.9029406677,119498.446203824,181966.404329583,106816.178563453,146050.767928892,11067365.3500445,16504280.538789,19266.6985999062,45490.6269612057,49106.565983006,220893.298503396,81042.9937988739,12047.5998140237,2499275.05572539,5725778.76165791,55872.3717275391,1753671.28691175,1245033.76540788,155865.930952184,2175751.92529085,3034901.63357721,2183595.67419853,39597221.3401075,21469.5358875028,2508142.36726269,1425131.12073477,25989.4617531125,96455.3059192685
300508.560576235,23546.9167470401,114139.821382622,9464.19471211539,97839.1050441072,347474.968384995,66473.7389285621,66444.8009097542,1052777.10222193,528583.70246465,33175.0949366263,43414.7659503409,52234.8293535305,6660702.21642973,102806.028431446,1401063.86391476,49723.5292542868,196107.255775935,56547.5546009269,11891255.2986962,534081.528114076,1262430.5909613,33545783.5471104,134435.872319263,80826.3683184493,10119975.8272461,835380.308312309,3893264.29593137,12821091.6937653,7931967.13670989,52095.0295613229,6167.10470937815,170435.448234531,17778.2558576755,58291.6845353446,841891.921329119,964772.614400192,82642.9658807145,209776.943091813,266587.757525234,58606.4448160449,749227.343718094,687882.147027072,1119494.38008292,452389.391301017,18526.2710556123,430345.583924716,83847135.1499642,3334780.12523536,24920568.6094499,189489.316423459,84605.4893486654,529034.959706958,158674.202622506,136070.067084147,270151.952073971,70598.1951688633,34415.4973793668,6419.49736512547,10419819.0143554,1297166.7347021,504404.632082473,687492.085564858,1759504.26996857,660132.964648883,141044.086434799,49398.7819666334,44085.3337260928,41047709.796715,23213399.4639435,49698.6035140376,1061685.63499447,35242.3685117326,9990893.20721275,3499286.12863457,1003301.23444509,12040727.5132792,40315.435935177,643992.346599845,1014248.88059603,10679.0449786972,118972.979031017,52420.3700557085,86818.6995564003,2196633.06216035,40560.344449785,169076.480105047,178363.022732201,463588.331287649,104797.536228084,9707527.61782521,30416012.1236049,16512.2268266325,93724.9577545087,45014.7876910801,306862.122278303,77912.7757000929,13667.6409512101,2810232.57266031,14230707.1544608,64534.6505077578,1527385.69407208,982068.953564209,230862.866702956,3504435.41172465,3095583.05159251,2090259.22316308,64281125.1252285,20211.9817436928,2706297.37518704,1881599.4974209,15245.254864119,81500.1862132589
327845.829827996,31366.6228349146,235004.069111187,13418.3414806235,71689.950065319,346122.335664426,64395.7649444093,186503.740475111,2305178.15857942,515151.484100334,17250.8118290845,34380.849003951,72537.3307069463,6575670.80752809,80193.0333879772,1571100.58932456,58443.6607291877,188613.841824664,133135.882290913,12306630.2113389,786049.184202341,1709201.16468587,43224960.7823329,133993.461511412,100377.462005988,9791930.76227608,803085.746496626,7644404.27757365,3609326.58653693,10181432.4958518,210401.150428782,6553.70944129068,183775.761168792,11206.7438531259,78953.9883421356,847884.07299167,1233366.21154776,376453.086407032,236008.997537359,284913.812599783,100787.244798891,901134.573638114,487869.802048093,1752637.44948943,524556.144586329,27270.1301583433,499977.836913971,68179275.2919028,3663210.50380622,27923529.9818426,286086.578573073,50352.1080868594,727997.233429359,261803.457908802,159811.963159847,326855.433016626,229539.969054579,38962.264073738,1414.76260582284,12370931.9352833,1255279.13473572,651223.18191247,695782.689137647,3288694.0558567,119759.412282333,108327.273494181,26371.45893535,56165.0066560022,33966022.5959813,25879660.4938881,63721.2199856897,808743.445914577,50523.6658354031,9677072.0183602,5710473.15393507,1429024.96070362,35873557.6315028,66429.7270517081,719242.871843634,1453514.0969574,10192.5555237956,482839.728105118,70836.1333196072,67444.8758585987,3622598.0131864,98969.1864720799,122709.291782283,292066.501560042,491850.401246388,134899.076538697,13875114.0394745,35305469.8327661,15244.8871826546,387373.685688528,70210.3535374558,230048.742302712,68919.6083950048,19294.7347986124,2938357.66199037,36371881.6264534,89311.9103917593,2376664.97097591,1160561.66059222,274468.450218031,1345353.49509795,3996872.97074462,3086809.35536475,62403495.0016111,19534.5870055393,3033504.31471221,1916450.528847,19578.1752874262,123853.77942491
289511.447029748,22511.5346731061,283648.594535902,11968.7256511534,86139.2847911715,335949.145788036,64327.1880802827,511139.396933135,1616105.16710255,546364.680513839,15950.0344159498,39947.4511069954,54636.7236051521,4182579.20903173,67263.712680809,1489925.39372804,49626.006338131,202955.620224052,94698.7660171826,11661735.8802264,519900.572257949,395595.679021422,30565741.5838408,104361.801846464,68655.8085118849,7986037.85180988,710834.617059706,8076404.75781423,10781712.3278775,8992893.16839958,86071.10724435,6165.47644009835,197713.752139934,11141.7699146894,4067.27867635078,859849.572843344,1011673.02395901,22120.4328204124,210096.775727785,264435.30722608,88601.0958983537,842558.523237671,619992.700893289,1834357.93428083,528822.345676606,23735.5679992867,420543.988304722,56985093.3151849,1468824.57726326,25613132.9978488,364524.226863909,51540.9288886983,597310.004610177,149807.540894434,161297.062733781,36982.9769087317,7098.23853087529,32875.5245723767,13438.7082310236,11361102.7355521,997929.810975975,755945.755685816,385331.296616111,1050433.39268938,83839.6426126216,84874.8024604448,52973.9938852127,28027.1800256198,27644441.5552345,19986862.2640324,38765.7463845157,807613.796892938,30386.4553119135,9096197.35949674,3781276.82511134,1589423.34997669,62329458.9669916,38154.5464367609,542259.007548499,1010894.40777417,9891.77364066708,604242.093450217,45379.4600535485,72662.1856513458,2089748.89834034,65079.4436053717,91072.8862632668,385807.128911521,248628.56257907,116044.577432959,6431747.57401975,22654786.5333367,10806.271474717,60638.1622573022,47452.850727419,110363.629634212,64420.765606901,34911.6789597064,2206433.8236743,30204612.249798,49001.7257864659,2004626.86261513,835824.874189563,231550.188438409,2968434.43519084,2379165.33094315,1527532.62380276,50550900.5435927,13758.0508386817,2278816.89841452,621126.342872793,14162.6312426831,79812.5382042014
525454.188546305,20747.876524248,285516.713536728,9899.46556458805,80651.2554721785,298621.237257209,74713.0433247331,21589.5045505139,1074233.77606351,444412.874599387,20391.8578539386,36840.2302827287,52300.7183869348,4149319.24042348,183020.004526947,1403653.49720437,42440.8073051538,188558.356217652,58549.5536078553,11792227.2251084,494186.588861467,2154563.62079618,17952086.1553716,122282.979368006,74939.1239937187,7789376.51217576,638329.01488322,10696989.3246652,13988560.5925062,8703882.023478,172019.407063734,13043.3657253579,161047.508572686,35860.8605391895,15012.6442727862,853077.843697363,592276.120908551,58937.2193199783,205202.681666163,257583.135592269,100155.477854474,818772.273651498,315032.869203041,1271288.41677103,516048.849580475,24826.6863761732,565941.996393485,60662052.0264208,3461908.22512835,25498988.144305,264799.974032099,37854.1443016666,403201.875848284,146228.185089556,127673.710207523,282095.631327318,35722.9518790019,30608.2156833243,3765.28467209354,9503048.42730523,888276.331271988,471741.952480882,843864.508892751,3884408.6115942,118362.534806233,108283.956963106,11583.7623240044,60377.737856828,32228505.7190978,18925147.9984356,30391.3281519113,699436.814090099,46809.2759584441,8125390.52689575,2982959.16308301,1020672.39361981,7496755.85507797,53277.0386493667,464109.655532999,881215.909878408,17160.6742365185,183037.703437758,78945.6157572875,67180.1115646297,3673134.48351371,85188.3033702178,117636.184104986,225374.913147788,130430.856591588,116004.137859941,10285444.1560083,23810460.8439511,15824.088855587,115680.117640033,59673.6116416489,211665.00868898,81125.9646713841,14753.0541467961,2092094.37664675,68061172.0549734,47930.8225602625,1674158.48537737,1087720.34695277,276695.201941314,9168812.39008094,2550114.81224751,1509702.94980632,44257376.4332586,16270.357714026,2061824.28618756,2236063.12864533,25758.6884665561,68016.2775115635
280601.494775532,21391.8201947815,172992.637980261,11353.2215256843,86392.1495904246,335649.928605206,66231.7295769434,61909.5963975675,1912663.21411305,388326.367016388,17100.0230724186,52813.690145089,82098.8720714465,6449624.75187742,94005.7666284532,1746308.33264855,44011.7118835228,203680.512912098,95820.5360907346,14572624.7649795,705779.161028814,1582775.71559318,32694791.2675109,135784.985201922,88116.2067166284,8189981.54069744,485160.420158247,9485483.96272663,3908991.56116465,9552945.8582226,152007.744574853,4825.01095045966,149245.466878488,9309.55895815604,12375.7912967114,877860.046387809,1482751.52707703,15403.8981211595,224142.883005764,251771.765574468,94868.785050098,864294.568535776,595263.024390292,1320271.47910337,480271.504363478,23610.4665564916,465635.58083694,61981578.0627918,2202257.1594552,30248333.1293633,231030.59646277,49464.3243459647,642221.84648452,119824.439904141,229810.794489095,62555.518927406,42344.5862994965,29079.9656584032,21644.3845442028,11300838.3758792,1007516.25212888,608447.779419019,1311099.85274734,1893067.47600615,79094.9764148979,121023.013632416,107561.139422219,38052.4385105244,28594040.2655705,22039539.0382482,41027.3248871613,617520.034676991,44420.5112135899,9503900.56212144,3629284.58857469,1191532.42396829,11873230.2328294,43211.5301252764,662009.866822638,1282854.88487616,11809.6862293014,933582.136268172,61386.3851154115,76938.8459114801,2912664.89996171,72527.0743756491,99032.4132069054,238980.000730928,218930.537459764,134737.36183403,10459927.410989,20154958.790502,8553.83822375229,121278.069791306,76211.9162394376,107421.126970123,76864.1728121864,15241.6816908683,2791704.95393042,3605050.11517331,81915.8756109616,2250589.44280967,851239.337820187,301958.991064608,826210.354613929,3790402.04041045,2613792.44216232,51352638.3746167,16100.5441995174,2185617.37216,1646488.12160624,23845.4626733042,107339.047123712
353131.731864269,14662.8566750888,279025.445149718,9217.52630211256,91587.9886463506,318776.868535138,60572.888903212,171091.261508828,2809923.83538099,1363492.55147145,21336.4336670192,36022.5411783501,122787.577554381,4337650.62439663,114016.835060427,1234301.5861702,45053.5130167534,202765.427944198,86260.8171302417,13770990.1912067,567760.174853521,1544803.227934,47162600.8013606,71875.7310849035,88083.6907544589,9536903.09527174,2079487.50845938,11620094.6384174,2770818.00060545,10972147.9403773,332638.961030382,24449.3869487648,147398.196892104,28250.5409103668,11236.3101275989,879027.432272217,975954.654449744,44994.5484488495,224080.426533361,270814.775199163,99287.9782209678,851180.007039147,609281.862252788,1593914.41801072,506665.743232529,21552.0419693926,921351.963738206,72099647.4187443,2645493.89136252,21445702.8560001,395946.146607385,65750.8798799801,605861.668780866,25147.6806530157,130368.470000304,11190697.8954288,1556967.67607967,35405.6964987606,1281.20380072999,9283030.60548354,1184982.60129439,629680.198764164,756829.983337736,912152.567641772,157864.253453441,50124.2117966243,4162.47385089518,65228.4679481875,39044745.3811055,15967771.71681,71391.0094261479,1169345.32417421,150478.561940463,6571724.92389147,8194931.29897681,1385992.90828643,22824829.1010429,40585.716090783,450455.638890282,1057196.39849402,25723.0178047129,207108.54978448,50479.4219696027,77543.6699319521,3402476.01674102,268803.540249307,144490.112375503,407064.479201301,534511.571111346,127378.710619977,16254578.1365431,23357947.769377,18668.5112634281,15246.9842754738,61421.2215628905,348862.36345497,71000.0849081405,17642.9583946308,1733030.41831571,13041743.1215948,107576.331410264,3309891.14536867,501747.77123235,178398.616694526,5576044.89095225,1579828.20645395,3532624.91236902,59355988.4247439,9365.1527955958,1993127.0565077,1254987.16725209,41177.6050916687,71084.1499819394
538426.25205047,31503.1977714584,393224.389658612,11786.1595963263,121242.267405118,374520.276054872,77854.5300228735,753307.769687619,3718315.40172474,745520.032020966,16329.8396045254,65221.3074942111,424794.105470102,7644375.59086415,264317.33127595,2197067.39161545,37517.7790955669,228227.156015227,40457.1194073227,18454546.1380603,642140.83265512,1370724.89827489,40534095.6576777,109529.634274037,109226.468849121,7945097.48807144,1053804.37035723,14650098.4555148,5497560.75549824,12499062.1181056,59166.9901003658,14916.1707424951,200254.403674059,26454.2901505693,1,998574.549027254,898216.707090842,43743.0194366893,225720.709537603,336734.011061127,191155.150122173,1039764.188819,466889.033204024,2422370.68651251,635580.318432369,31238.4270930809,144628.982526325,94402027.2248904,3430163.13889933,37225711.782099,630279.794269262,57693.6246046459,260968.717473451,111874.121999133,229640.418417437,904460.418511795,126677.754993741,49670.995223974,2055.46478772176,20580796.6432421,1071872.77232482,945645.590880204,971828.841519517,1888639.17824966,162705.431499553,176810.780001419,4501.1299801531,64466.8337397059,38644900.3522135,30767398.7419126,82490.5791550259,1287551.76847941,67281.8397382477,8540532.38315163,6000817.68419052,2043570.29876158,64319605.4157184,72669.8972319576,786887.908759661,1301541.48052709,18445.1772354166,310753.117952358,38373.0491596313,120390.077620258,3861552.96611947,111940.798240446,148253.774184666,625621.044272079,91685.9200819663,210459.629162092,12212953.0111593,44421042.3704266,12455.3116185979,516304.693287994,76324.8889040543,217506.743927257,88569.0899494569,25525.6356629463,2533622.1495839,13109202.578132,88712.827394506,2523545.11913923,1021964.00663601,243967.50635143,2272313.85787893,2999431.29993655,2712315.03570004,53937769.5118025,14007.8742377737,2983546.8104958,1487751.86431443,22964.0516282559,72967.3540709196
407689.578188102,41609.7525519184,212647.043817247,9902.52478253663,96706.2343428852,387948.905459769,72543.7859233878,192731.616795292,1964048.27071511,393259.88904508,13664.0445155257,55087.9939870581,183435.182389017,6007421.49106065,103475.385568333,1932075.4829848,45017.1266515167,246932.496934037,96231.7348682847,14279765.232419,804739.474033702,1467775.46900871,32840324.482626,149579.125158534,84954.533252956,7884337.2844574,520405.084357896,8667015.95426623,4140158.69149661,11551854.3507069,83721.3259492115,15642.2263455233,184287.95657799,11251.0253292806,1,990345.320064903,1493835.23440122,23004.4027881511,235375.599902702,316824.735210946,161296.225826082,1023841.37320313,285429.230720504,1962195.91029286,650516.247471344,30597.4948147249,127679.265744113,73870448.2014289,3158335.79533853,34386172.4458463,922016.192356247,63359.0025617326,534105.078388872,156073.182273086,256167.832105877,2551279.80590319,569568.62312466,49786.2473117663,6070.57346148297,21562751.2026073,1261386.52516882,926939.09233353,667763.312416014,1727740.80974515,70628.1853442673,628669.276768801,25844.529685928,31173.5730658647,36782664.3459454,30773766.1036293,78560.8336349881,1210218.3417494,50953.2339693278,11031641.8916708,6516457.88472028,1802477.08600074,14199772.8437611,73448.1687219658,842536.864745024,1585819.2281435,12723.3890334362,550550.874493764,43456.7220902804,56114.4968318534,4318077.61276881,113030.627672218,146313.441738088,877337.180088773,162780.731392282,200015.10583728,12039573.5903961,28791921.816928,14127.1186879239,180737.053622533,101498.16523284,233770.713538354,68846.5918309419,18142.7072648776,3281751.95210415,5827550.16448706,87501.8692332631,2308070.32552795,1494380.82382885,317573.842533857,7568753.70102902,3825216.02312803,2587070.19120293,60644404.5502,27104.1197344659,3579065.79608061,1600468.67953304,13876.2977155628,89399.8767203047
421373.044976254,38340.5936663448,173718.771121049,9498.56630340822,102675.790896523,338968.798342043,80364.131360177,87599.5363853573,227140.382227393,430919.853073195,15628.2721252051,69335.6270377898,105719.704085648,8618891.03432227,109731.366971144,1753109.20528824,48721.3417747319,233683.212897973,79941.1962181409,16289858.1658018,725495.138286712,1357748.58573304,36757319.1231697,176296.371281584,100103.713957512,9826513.9516769,625883.566956421,6342954.29789432,6584450.93440395,13788134.0191186,93996.1113217634,7500.48732135419,184179.207759269,16764.0867575132,35184.7376906222,978916.865114047,1327817.99536636,26681.3903041081,226454.962226726,319874.449323114,157631.265597775,1102877.82744733,505081.416960466,1874609.36367345,595053.946386889,26152.3265343668,120285.735136763,80295588.9253612,2428330.75864237,31024629.4608864,343523.153030787,63751.0710592906,406912.17632044,259616.170290871,206251.171185367,44971.9356691081,9682.72285275145,42242.7349584705,28730.0666353776,21208652.7327092,1274126.45000419,730826.923958134,922491.182559789,3431092.83665247,102116.28500939,108850.573991532,169726.190198255,48859.1987346339,40254907.0657177,26389625.6422451,49563.9357230425,620020.162888566,94821.7806294466,11407892.5383574,5948877.840107,1588685.33399153,3643613.01935099,55857.2736637892,898399.920043675,1425163.85221446,14190.5785880381,307744.926413536,49502.3148084841,79796.169905105,3128247.91985431,49747.9592152289,145718.018821531,231721.889302766,181357.897416336,197532.967200868,11762508.518905,38677100.444185,13913.9454235153,120361.156097891,81472.7465790979,212603.561797093,57677.7669996074,23699.2913960478,2192628.91765284,76737332.6287556,98947.3887115702,2156939.84339711,1585917.33279322,315012.767969083,3547289.30522353,5471963.79823816,2798250.97647685,60465039.1955255,28905.724058666,2891933.43476105,2753727.78154451,19935.4726506398,133499.425990145
380417.658265863,59906.8146506219,222057.237095768,14088.9758508299,109253.903026251,389982.211510313,82075.4931410959,168530.828942865,1470603.86156242,328620.767842798,17764.4902741331,42294.9329380225,130176.24830698,5819270.20019733,120786.676221309,1714523.5913563,34970.3136693511,220254.224209813,115336.198715476,15302765.7689117,731647.599806372,1759021.9112064,37388285.1369903,170070.135709672,105913.471629615,8870537.41731071,468553.034063388,8559306.21466099,14298826.3276094,8910421.75110765,90444.7549144822,9874.35083345129,214648.528668872,25678.0156987634,34875.3091886235,1014608.91642925,1080021.94031721,37090.2022176263,242698.881370302,310689.840892007,126328.336117655,1094641.22437477,349367.715259876,1321288.62134229,649929.959099089,23515.7491563445,121523.191029956,82100197.9176073,3744043.80191938,31487471.2091284,684830.985822108,66046.0774445637,539988.59181046,211326.190102886,231651.33197031,237163.56570548,17948.6685608806,36185.1949629765,62477.1119549076,17760527.8022779,1412695.55582832,524914.177748891,838692.944791991,3140983.14389026,117092.224504571,71777.1438365245,164792.001326542,41212.9319645395,41436639.6255776,26625486.4210901,63468.2482689917,825738.135043167,77432.5059016918,11539341.8540524,4084766.1077301,1217183.63205998,11544647.7671851,68995.0508008719,762173.709489336,1431931.33767153,10053.9512620021,452784.473735875,31881.8989918443,103790.4077206,4361706.39536642,97165.38179745,152088.602485299,706263.804727507,245796.398716036,177284.993522315,12518034.6271069,33752003.6269463,9990.76769996929,69875.4249179661,52601.1042452651,139344.887709182,75809.5696978501,23495.5255709452,3914486.41260157,71896449.9576295,121344.701323455,2420223.82504,2176416.31020917,316972.222803691,3372932.96489319,4142266.0453299,3456640.3111876,64692482.5570785,26512.3974371432,2926674.34264372,2483613.32231375,18318.0626817032,106167.662731738
404896.410564371,41957.4030387436,195650.055285875,16687.9300326107,90125.0752301208,349908.155110828,75250.0858043646,616384.686742644,1384308.20396841,321592.987908542,13298.3116794044,42125.0543509621,171236.798373416,5801041.20395335,79108.3307443557,1678234.88402494,36820.4755532296,257008.917190077,95747.0665547512,14747695.6596511,691455.692696655,1016217.60701453,28620261.1196046,128398.391585327,91458.5374354602,6121997.72551403,426291.483516791,7050335.31538775,9730871.25618631,9989373.95937015,76885.9879833848,14804.3636612858,207039.978663083,26203.5863036273,260494.907642186,966968.124192873,1052442.01399271,494698.096974623,233426.99363355,290771.530280715,191088.689186072,1124976.95908278,250115.078346782,2110475.92852441,675596.640969866,25232.4741282501,149091.448561888,85967949.6260076,2251978.10125902,30430555.3414318,318286.134435182,50590.796073257,368085.386201438,222150.321622789,280867.470818693,10401.1623557168,7093.8389206052,33794.1292605038,9348.20456249893,21598762.4804676,1113806.0465241,794377.916660215,694086.453900592,1920133.32000337,630401.782934105,62439.0834398817,54826.7956869433,33774.8555180601,48241963.0444007,24046752.3911781,36884.7240156046,560834.240332144,58558.5260928433,11150141.4934314,3898409.72666801,1856700.15229353,19327009.0692242,57001.4687963499,615576.96340755,1348512.68572531,9976.96962572639,908008.158226297,75029.7422078423,70776.9887372993,3200247.079537,71809.6338368719,185893.101083547,259386.644915035,93115.526477584,186533.266585586,10105839.1266224,27120871.8508578,10905.5513054626,90360.1216615327,55873.7728561772,222492.184880619,95409.9795382586,25401.0996932353,3386039.5469807,51494095.7216058,78204.5907133115,2552711.46790317,1607897.16649242,301012.816599999,7377652.18657237,4392865.46991955,2226638.5481674,51217370.797589,21662.5940039867,2414014.65963625,1316013.77392511,18568.7314971287,84996.4491048892
405983.920296029,38805.1724772413,188293.907574015,14067.9524432187,87925.190857004,364356.44660264,84311.3468181357,385147.470756596,2191322.6999692,409180.011402609,20026.7956354719,72560.4459162557,137519.035717988,6314971.85453566,165346.254262805,1854462.2481816,39779.2578668802,225782.054210376,56821.4202391291,14687280.6963937,833884.98730972,1077521.44459771,39139406.2308848,188946.9935042,111878.997538373,8544908.06450121,515649.689670183,10078929.6762691,5123863.79345076,11857101.6221255,121191.901789245,11053.5620081188,214907.716488101,37251.2725526557,1,1035764.05479094,1581727.09748527,31784.2557401729,212095.406152959,335020.516123079,169180.561710179,1041678.73032313,276973.923502468,1970414.24959663,621129.885609228,25667.7059116132,124677.024141893,66649423.7132708,2290825.464295,32003620.4337756,663091.357313805,68128.0605279453,286056.737614748,212096.465446259,205522.539244726,268790.437309899,58792.6299563012,41189.4961648555,30993.4946947423,21730320.687474,1578732.39643828,781238.045944505,838009.591008976,3473229.61423659,48919.1496012371,88734.0078183201,202713.559957194,32371.7283853688,32653293.7494425,28002046.0292762,39897.5753034922,628521.068817225,59192.2055476734,11909751.8852516,3328235.268664,1880957.63607174,8859058.95988128,55912.0721043872,792960.458763913,1544276.36511635,15392.0485442692,310058.559022483,73038.5689959944,67671.8729992278,4998410.91944143,131318.30673237,116515.638333225,740861.974324052,93173.9518112285,198541.537595628,10422476.7648966,39288313.8200317,13537.6669462799,206550.353035863,79868.474483878,118697.074322854,84576.6937294643,24782.1148794851,3140065.35466326,26821213.4143453,94033.8798101821,2187278.03619293,1306367.28520655,328276.835429595,2453811.37301529,4716715.57361853,2849792.95468614,73897666.0975085,26014.8088501228,2933097.0833107,2387007.69951649,12332.2810883411,132262.95702761
